Country,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Ecuador,Bronze,3160,,,120
Ecuador,Silver,3168,,,128
Ecuador,Gold,3428,,,196
Nicaragua,,,,,212.58
Nicaragua,Bronze,2750,0.584,163.52,196
Nicaragua,Silver,3001,0.337,94.36,120
Nicaragua,Gold,3428,,,196
El Salvador,,,,,212.58
El Salvador,Bronze,2750,0.584,163.52,196
El Salvador,Silver,3001,,,120
Cuba,,,,,212.58
Cuba,Bronze,2750,0.584,163.52,196
Cuba,Silver,3001,0.337,94.36,120
Cuba,Gold,3428,,,196
Angola,,,,,212.58
Angola,Bronze,2260,,,196
Angola,Silver,3001,0.337,94.36,120
Angola,Bronze,3160,,,126
Angola,Gold,3428,,,196
Belize,,,,,212.58
Belize,Bronze,2579,0.584,163.52,196
Belize,Silver,3001,0.337,94.36,120
Belize,Gold,3428,,,196
Sri Lanka,,,,,212.58
Sri Lanka,Silver,2354,,,120
Sri Lanka,Bronze,2579,,,196
Sri Lanka,Silver,3001,0.337,94.36,120
Sri Lanka,Bronze,3160,,,121
Sri Lanka,Gold,3428,,,196
Fiji,,,,,212.58
Fiji,Bronze,2579,0.584,163.52,196
Fiji,Silver,3001,0.337,94.36,120
Fiji,Gold,3428,,,196
Mozambique,,,,,212.58
Mozambique,Silver,2354,,,120
Mozambique,Bronze,2579,0.584,163.52,196
Mozambique,Silver,3001,0.337,94.36,120
Mozambique,Gold,3428,,,196
South Sudan,,,,,212.58
South Sudan,Bronze,2579,0.584,163.52,196
South Sudan,Silver,3001,0.337,94.36,120
South Sudan,Gold,3428,,,196
Guatemala,,,,,212.58
Guatemala,Bronze,2260,,,196
Guatemala,Silver,3001,0.337,94.36,120
Guatemala,Gold,3428,,,196
Togo,,,,,212.58
Togo,Bronze,2750,0.584,163.52,196
Togo,Silver,3001,0.337,94.36,120
Togo,Silver,3168,,,170
Togo,Gold,3428,,,196
Gambia,,,,,212.58
Gambia,Bronze,2750,0.584,163.52,196
Gambia,Silver,3001,0.337,94.36,120
Gambia,Gold,3428,,,196
Gabon,,,,,212.58
Gabon,Bronze,2750,0.584,163.52,196
Gabon,Silver,3001,0.337,94.36,120
Gabon,Gold,3428,,,196
Guinea-Bissau,,,,,212.58
Guinea-Bissau,Bronze,2750,0.584,163.52,196
Guinea-Bissau,Silver,3001,0.337,94.36,120
Guinea-Bissau,Gold,3428,,,196
Cape Verde,,,,,212.58
Cape Verde,Silver,2354,,,120
Cape Verde,Bronze,2579,0.584,163.52,196
Cape Verde,Silver,3001,0.337,94.36,120
Cape Verde,Gold,3428,,,196
Sudan,,,,,212.58
Sudan,Bronze,2750,0.584,163.52,196
Sudan,Silver,3001,0.337,94.36,120
Haiti,,,,,212.58
Haiti,Bronze,2750,0.584,163.52,196
Haiti,Silver,3001,0.337,94.36,120
Haiti,Gold,3428,,,196
Panama,,,,,212.58
Panama,Bronze,2750,0.584,163.52,196
Panama,Silver,3001,0.337,94.36,120
Panama,Gold,3428,,,196
Bosnia and Herzegovina,,,,,212.58
Bosnia and Herzegovina,Bronze,2750,0.584,163.52,196
Bosnia and Herzegovina,Silver,3001,0.337,94.36,120
Barbados,,,,,212.58
Barbados,Bronze,2579,,,196
Barbados,Silver,3001,0.337,94.36,120
Barbados,Gold,3428,,,196
Mauritania,,,,,212.58
Mauritania,Bronze,2579,0.584,163.52,196
Mauritania,Silver,3001,0.337,94.36,120
Mauritania,Gold,3428,,,196
Niger,,,,,212.58
Lesotho,,,,,212.58
Lesotho,Bronze,2579,0.584,163.52,196
Lesotho,Silver,3001,0.337,94.36,120
Lesotho,Gold,3428,,,196
Guadeloupe,,,,,212.58
Guadeloupe,Bronze,2579,0.584,163.52,196
Guadeloupe,Silver,3001,0.337,94.36,120
Guadeloupe,Gold,3428,,,196
Malawi,,,,,212.58
Malawi,Bronze,2579,0.584,163.52,196
Malawi,Silver,3001,0.337,94.36,120
Malawi,Gold,3428,,,196
Lebanon,,,,,212.58
Lebanon,Bronze,2750,0.584,163.52,196
Lebanon,Silver,3001,0.337,94.36,120
Lebanon,Silver,3168,,,160
Lebanon,Gold,3428,,,196
Chad,,,,,212.58
Chad,Bronze,2260,,,196
Chad,Silver,3001,0.337,94.36,120
Chad,Gold,3428,,,196
Congo (Dem. Republic),,,,,212.58
Congo (Dem. Republic),Bronze,2260,,,196
Congo (Dem. Republic),Silver,2354,,,120
Congo (Dem. Republic),Silver,3001,0.337,94.36,120
Congo (Dem. Republic),Gold,3428,,,196
Bahamas,,,,,212.58
Bahamas,Silver,3001,0.337,94.36,120
Bahamas,Bronze,3370,,,196
Bahamas,Gold,3428,,,196
Maldives,,,,,212.58
Maldives,Silver,3001,0.337,94.36,120
Maldives,Bronze,3160,,,196
Maldives,Gold,3428,,,196
Paraguay,,,,,212.58
Paraguay,Bronze,2750,0.584,163.52,196
Paraguay,Silver,3001,0.337,94.36,120
Rwanda,,,,,212.58
Rwanda,Silver,3001,0.337,94.36,120
Rwanda,Bronze,3370,,,196
Rwanda,Gold,3428,,,196
Benin,,,,,212.58
Benin,Bronze,2750,0.584,163.52,196
Benin,Silver,3001,0.337,94.36,120
Benin,Silver,3168,,,121
Benin,Gold,3428,,,196
Reunion,,,,,212.58
Reunion,Bronze,2579,0.584,163.52,196
Reunion,Silver,3001,0.337,94.36,120
Reunion,Gold,3428,,,196
Equatorial Guinea,,,,,212.58
Equatorial Guinea,Silver,3001,0.337,94.36,120
Equatorial Guinea,Bronze,3370,,,196
Equatorial Guinea,Gold,3428,,,196
Luxembourg,,,,,212.58
Luxembourg,Bronze,2750,0.584,163.52,196
Luxembourg,Silver,3001,0.337,94.36,120
Djibouti,,,,,212.58
Djibouti,Bronze,2579,0.584,163.52,196
Djibouti,Silver,3001,0.337,94.36,120
Djibouti,Gold,3428,,,196
French Guiana,,,,,212.58
French Guiana,Bronze,2579,0.584,163.52,196
French Guiana,Silver,3001,0.337,94.36,120
Saint Lucia,,,,,212.58
Saint Lucia,Bronze,2579,0.584,163.52,196
Saint Lucia,Silver,3001,0.337,94.36,120
Brunei Darussalam,,,,,212.58
Brunei Darussalam,Bronze,2579,,,196
Brunei Darussalam,Silver,3001,0.337,94.36,120
Brunei Darussalam,Gold,3428,,,196
Aruba,,,,,212.58
Aruba,Bronze,2579,0.584,163.52,196
Aruba,Silver,3001,0.337,94.36,120
Aruba,Gold,3428,,,196
Sao Tome and Principe,,,,,212.58
Sao Tome and Principe,Bronze,2579,0.584,163.52,196
Sao Tome and Principe,Silver,3001,0.337,94.36,120
Sao Tome and Principe,Gold,3428,,,196
New Caledonia,,,,,212.58
New Caledonia,Bronze,2579,0.584,163.52,196
New Caledonia,Silver,3001,0.337,94.36,120
New Caledonia,Gold,3428,,,196
Macau,,,,,222.04
Macau,Bronze,2217,0.682,190.96,231
Macau,Silver,3001,0.337,94.36,120
Switzerland,,,,,228.23
Switzerland,Bronze,2750,4.79,1341.2,1610
Switzerland,Silver,3001,,,120
Switzerland,Bronze,3193,0.634,177.52,213
Switzerland,Silver,3225,0.667,186.76,224
Romania,,,,,230.05
Romania,Bronze,2260,,,805
Romania,Bronze,2263,1.507,421.96,507
Romania,Bronze,2738,1.808,506.24,608
Romania,Bronze,2739,1.094,306.32,368
Romania,Silver,3001,0.337,94.36,120
Romania,Bronze,3109,1.266,354.48,428
Romania,Bronze,3193,0.634,177.52,213
Romania,Bronze,3237,0.459,128.52,144
Romania,Bronze,3312,,,172
Romania,Bronze,3328,,,636
Romania,Bronze,3335,,,216
Romania,Gold,3428,,,805
Portugal,,,,,230.78
Portugal,Bronze,2263,2.979,834.12,1001
Portugal,Bronze,2442,1.925,539,647
Portugal,Bronze,2567,,,791
Portugal,Bronze,2579,3.869,1083.32,1300
Portugal,Bronze,2739,1.805,505.4,607
Portugal,Bronze,3087,2.353,658.84,791
Portugal,Bronze,"3094,3340",,,374
Portugal,Bronze,3160,,,606
Portugal,Bronze,3193,0.634,177.52,213
Portugal,Bronze,3309,1.79,501.2,450
Portugal,Bronze,3314,,,550
Portugal,Bronze,3329,,,486
Portugal,Bronze,3371,,,379
Portugal,Gold,3428,,,1300
Mexico,,,,,230.78
Mexico,Silver,2354,,,120
Mexico,Bronze,2579,,,448
Mexico,Bronze,2750,0.919,257.32,309
Mexico,Bronze,3109,,,299
Mexico,Bronze,3160,,,291
Mexico,Bronze,3193,,,213
Mexico,Bronze,"3330,3370",,,420
Poland,,,,,230.78
Poland,Bronze,1015,,,486
Poland,Bronze,2217,0.975,273,330
Poland,Bronze,2263,2.059,576.52,692
Poland,Bronze,2284,,,290
Poland,Bronze,2295,1.507,421.96,507
Poland,Bronze,2579,4.706,1317.68,1581
Poland,Bronze,2738,2.471,691.88,830
Poland,Bronze,2739,1.476,413.28,496
Poland,Silver,3001,0.337,94.36,120
Poland,Bronze,3094,,,281
Poland,Bronze,3109,0.754,211.12,255
Poland,Bronze,3193,,,213
Poland,Bronze,3237,,,211
Poland,Bronze,3309,,,265
Poland,Bronze,3328,,,237
Poland,Bronze,3418,,,368
Poland,Gold,3428,,,1581
Czech Republic,,,,,230.78
Czech Republic,Bronze,2263,2.353,658.84,791
Czech Republic,Bronze,2291,1.511,423.08,508
Czech Republic,Bronze,2295,,,608
Czech Republic,Bronze,2567,,,1845
Czech Republic,Bronze,2579,8.471,2371.88,2846
Czech Republic,Bronze,2738,2.824,790.72,949
Czech Republic,Bronze,2739,1.687,472.36,567
Czech Republic,Bronze,2750,3.316,928.48,1114
Czech Republic,Silver,3001,0.337,94.36,120
Czech Republic,Bronze,3087,1.747,489.16,587
Czech Republic,Bronze,3193,0.634,177.52,213
Czech Republic,Bronze,3309,,,575
Czech Republic,Bronze,3335,,,656
Czech Republic,Bronze,3418,,,890
Czech Republic,Gold,3428,,,2846
Denmark,,,,,230.78
Denmark,Bronze,2260,,,991
Denmark,Bronze,2263,2.845,796.6,956
Denmark,Bronze,2750,2.948,825.44,991
Denmark,Silver,3001,0.337,94.36,120
Denmark,Bronze,3193,0.634,177.52,213
Denmark,Bronze,3237,,,515
Denmark,Gold,3428,,,991
Venezuela,,,,,230.78
