Country,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Nicaragua,bronze,3001,0.138,38.64,50.23
Moldova, Republic of,bronze,"2750,2579,3193,2260,2738,3370",0.502,140.56,182.73
Moldova, Republic of,bronze,3001,0.138,38.64,50.23
Moldova, Republic of,bronze,2920,0.022,6.16,8.01
Moldova, Republic of,gold,3428,0.502,140.56,182.73
Moldova, Republic of,bronze,3239,0.376,105.28,136.86
United States,bronze,2617,0.463,129.64,168.53
United States,bronze,3001,0.138,38.64,50.23
United States,silver,3170,0.139,38.92,50.60
United States,bronze,3177,0.134,37.52,48.78
United States,bronze,3193,0.16,44.8,58.24
United States,gold,"2268,2266",0.134,37.52,48.78
United States,bronze,2495,0.125,35.0,45.50
United States,bronze,2263,0.142,39.76,51.69
United States,bronze,3370,1.51,422.8,549.64
United States,bronze,2738,0.139,38.92,50.60
Saudi Arabia,bronze,3001,0.138,38.64,50.23
Saudi Arabia,gold,2377,0.004,1.12,1.46
Saudi Arabia,bronze,"3193,3160,3330,2260,3370,3168",0.203,56.84,73.89
Thailand,bronze,"2750,2579,3193,3160,3330,3393,2260,3370",0.167,46.76,60.79
Thailand,bronze,3001,0.138,38.64,50.23
Thailand,bronze,2840,0.135,37.8,49.14
Thailand,bronze,3340,0.035,9.8,12.74
Thailand,bronze,3237,0.014,3.92,5.10
Thailand,bronze,2920,0.078,21.84,28.39
Thailand,gold,3428,0.167,46.76,60.79
Benin,bronze,"2750,3193,3370",0.203,56.84,73.89
Benin,bronze,3001,0.138,38.64,50.23
Benin,bronze,3168,0.152,42.56,55.33
Costa Rica,bronze,3001,0.138,38.64,50.23
Costa Rica,bronze,3370,0.203,56.84,73.89
Burkina Faso,bronze,"2750,2579,3193,2260,3370",0.203,56.84,73.89
Burkina Faso,bronze,3001,0.138,38.64,50.23
Burkina Faso,bronze,"3168,2920",0.152,42.56,55.33
Qatar,bronze,3001,0.138,38.64,50.23
Qatar,bronze,"2260,3370,3168",0.203,56.84,73.89
Qatar,bronze,2920,0.124,34.72,45.14
Belgium,bronze,"2750,3160,3193,2260,3370,2579",0.456,127.68,165.98
Belgium,bronze,3001,0.138,38.64,50.23
Belgium,bronze,2263,0.155,43.4,56.42
Belgium,bronze,2738,0.211,59.08,76.80
Belgium,bronze,3309,0.442,123.76,160.89
Belgium,bronze,3335,0.43,120.4,156.52
Belgium,bronze,2920,0.343,96.04,124.85
Belgium,gold,3428,0.456,127.68,165.98
United Kingdom,bronze,2263,0.034,9.52,12.38
United Kingdom,bronze,2442,0.064,17.92,23.30
United Kingdom,bronze,2738,0.04,11.2,14.56
United Kingdom,bronze,"2750,2579,2291,3193,3330,3368,2260,3406,3370,3168",0.502,140.56,182.73
United Kingdom,bronze,3001,0.138,38.64,50.23
United Kingdom,bronze,2739,0.024,6.72,8.74
United Kingdom,bronze,"3160,2295,2920",0.124,34.72,45.14
United Kingdom,bronze,3309,0.115,32.2,41.86
United Kingdom,bronze,"3329,3212,3248",0.014,3.92,5.10
United Kingdom,bronze,3237,0.008,2.24,2.91
United Kingdom,bronze,3328,0.039,10.92,14.20
United Kingdom,bronze,3393,0.302,84.56,109.93
United Kingdom,bronze,1015,0.376,105.28,136.86
United Kingdom,gold,3428,0.502,140.56,182.73
Reunion,bronze,3001,0.138,38.64,50.23
Reunion,bronze,3370,0.203,56.84,73.89
Oman,bronze,3001,0.138,38.64,50.23
Oman,bronze,3370,0.203,56.84,73.89
Congo,bronze,3001,0.138,38.64,50.23
Congo,bronze,3370,0.203,56.84,73.89
Yemen,bronze,3001,0.138,38.64,50.23
Yemen,bronze,2377,0.13,36.4,47.32
Yemen,bronze,"3193,3330,2260,3370,3168",0.203,56.84,73.89
Yemen,bronze,2920,0.152,42.56,55.33
Uruguay,bronze,3001,0.138,38.64,50.23
Uruguay,bronze,"2260,3370",0.351,98.28,127.76
Uruguay,bronze,2920,0.263,73.64,95.73
Uruguay,gold,3428,0.351,98.28,127.76
Iraq,bronze,3001,0.138,38.64,50.23
Iraq,bronze,"3193,3330,2260,3370",0.203,56.84,73.89
Iraq,bronze,2920,0.152,42.56,55.33
Senegal,bronze,"2750,3193,2260,3370,2579",0.203,56.84,73.89
Senegal,bronze,3001,0.138,38.64,50.23
Senegal,bronze,2920,0.147,41.16,53.51
Germany,bronze,2263,0.263,73.64,95.73
Germany,bronze,2738,0.322,90.16,117.21
Germany,bronze,"2750,2579,2442,3193,3160,3330,2567,3393,2260,3370",0.686,192.08,249.70
Germany,bronze,3001,0.138,38.64,50.23
Germany,bronze,2739,0.13,36.4,47.32
Germany,bronze,3329,0.08,22.4,29.12
Germany,bronze,3237,0.015,4.2,5.46
Germany,bronze,3394,0.156,43.68,56.78
Germany,bronze,3087,0.334,93.52,121.58
Germany,bronze,3418,0.1,28.0,36.40
Germany,bronze,2920,0.168,47.04,61.15
Germany,gold,3428,0.686,192.08,249.70
Lao People`s,bronze,3001,0.138,38.64,50.23
Lao People`s,bronze,"2579,3193,3330,3411,3370,3421",0.502,140.56,182.73
Lao People`s,bronze,2840,0.499,139.72,181.64
Lao People`s,bronze,3237,0.124,34.72,45.14
Lao People`s,bronze,2920,0.376,105.28,136.86
Lao People`s,gold,3428,0.502,140.56,182.73
Poland,bronze,"2263,3418",0.04,11.2,14.56
Poland,bronze,2738,0.548,153.44,199.47
Poland,bronze,"2579,3193,2442,3330,2260,3370",0.986,276.08,358.90
Poland,bronze,3001,0.138,38.64,50.23
Poland,bronze,2739,0.026,7.28,9.46
Poland,bronze,2295,0.011,3.08,4.00
Poland,bronze,3160,0.124,34.72,45.14
Poland,bronze,3328,0.047,13.16,17.11
Poland,bronze,3309,0.028,7.84,10.19
Poland,bronze,3237,0.012,3.36,4.37
Poland,bronze,3371,0.035,9.8,12.74
Poland,bronze,3087,0.667,186.76,242.79
Poland,bronze,2284,0.123,34.44,44.77
Poland,bronze,1015,0.739,206.92,269.00
Poland,bronze,2920,0.036,10.08,13.10
Poland,gold,3428,0.986,276.08,358.90
Togo,bronze,"2750,3193,3160,3370",0.203,56.84,73.89
Togo,bronze,3001,0.138,38.64,50.23
Togo,bronze,3168,0.152,42.56,55.33
Niger,bronze,3001,0.138,38.64,50.23
Niger,bronze,"2260,3370",0.203,56.84,73.89
Niger,bronze,2920,0.152,42.56,55.33
Hungary,bronze,"2750,2579,3193,2567,2260,3370",0.594,166.32,216.22
Hungary,bronze,3001,0.138,38.64,50.23
Hungary,bronze,3309,0.367,102.76,133.59
Hungary,bronze,3335,0.222,62.16,80.81
Hungary,bronze,2920,0.446,124.88,162.34
Hungary,gold,3428,0.594,166.32,216.22
Bhutan,bronze,3001,0.138,38.64,50.23
Bhutan,bronze,"2260,3411,3370",0.192,53.76,69.89
